article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,scoring_exclusion_reason
10989,Defense,"France – Repair and maintenance services of firefighting equipment – Affaire n° 25S0020- Maintenance et vérifications des moyens de secours (extincteurs, RIA, désenfumage, colonne sèche, plans de secours) des bâtiments de la Ville d'Avignon 2025-2029","Buyer: [""Ville d'Avignon""] | Country: FRA | Notice type: cn-standard",https://ted.europa.eu/bg/notice/-/detail/579431-2025,TED,ted,2025-09-05T00:00:00+00:00,,needs_review,predictive-maintenance,,0.2,"The article is a public tender for the repair and maintenance of firefighting equipment. While it relates to maintenance, there is no evidence of data-driven prediction or sensor-based anticipation of failures as required by the predictive-maintenance definition. No technology is mentioned.",0.6053909659385681,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/579431-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
11018,Defense,Netherlands – Supply services of personnel including temporary staff – Inhuur Instructeurs t.b.v. managementopleidingen CZSK & CLSK,Buyer: ['Ministerie van Defensie'] | Country: NLD | Notice type: can-standard | Value: 10960000,https://ted.europa.eu/bg/notice/-/detail/581252-2025,TED,ted,2025-09-05T00:00:00+00:00,,needs_review,workforce-scheduling,,0.2,"The article is a tender for supplying temporary staff and instructors for military management training, which loosely relates to workforce scheduling but lacks specific details on optimization or automation.",0.3155707120895386,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/581252-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:automation; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
43541,Defense,Further Competition for CCTV & Door Entry System Phase 3 Upgrades - ESPO Framework No. 628 - AWARD,Buyer: Sandwell Metropolitan Borough Council | Value: 864525.32 GBP | Stage: award,https://www.contractsfinder.service.gov.uk/Notice/4b8f63ac-c8b5-4816-8770-d08885dcd625,UK Contracts Finder,ocds_uk,2025-08-22T14:34:07+01:00,1y_ago,needs_review,asset-tracking,computer-vision,0.3,"The article mentions a CCTV & Door Entry System upgrade. CCTV involves computer vision for monitoring, and door entry systems track physical access (asset tracking), but the article is just a contract award notice without detailing specific use cases or technologies.",0.3939078450202942,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://www.contractsfinder.service.gov.uk/Notice/4b8f63ac-c8b5-4816-8770-d08885dcd625,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:computer vision; business_trigger:contract,contract award,4,True,taxonomy_not_classified
45604,Defense,Poland – Surveillance and security systems and devices – Zakup i montaż 8 szt. bramek kontrolnych (skanujących) wykorzystujących technologię fal milimetrowych (MMW) na przejścia graniczne,Buyer: ['Podkarpacki Urząd Wojewódzki w Rzeszowie'] | Country: POL | Notice type: cn-standard | Value: 8593495.94,https://ted.europa.eu/bg/notice/-/detail/548867-2025,TED,ted,2025-08-22T00:00:00+00:00,,needs_review,asset-tracking,connectivity-5g,0.4,"The article mentions the procurement of 8 millimeter wave (MMW) scanning gates for border crossings, which relates to tracking/monitoring physical assets/people at borders. MMW technology is closely related to 5G connectivity, though the specific use case and technology are not perfectly defined in the text.",0.8600582480430603,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: connectivity, cybersecurity, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/548867-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; cybersecurity; business_trigger,,connectivity:5g; connectivity:connectivity; cybersecurity:security; business_trigger:procurement,procurement,4,True,taxonomy_not_classified
45630,Defense,"Romania – Security equipment – Furnizarea de porti de acces unisens cu toate accesoriile aferente, prestarea serviciilor de instalare, punere in functiune, respectiv intretinere in perioada de garantie",Buyer: ['Compania Nationala Aeroporturi Bucuresti SA'] | Country: ROU | Notice type: can-modif | Value: 1946453.39,https://ted.europa.eu/bg/notice/-/detail/550876-2025,TED,ted,2025-08-22T00:00:00+00:00,,needs_review,asset-tracking,rfid-asset-tagging,0.4,"The article mentions 'Security equipment' and 'access gates' (porti de acces) for an airport, which could relate to asset tracking and RFID tagging for access control, but the notice is a procurement modification with minimal technical detail, making a definitive classification uncertain.",0.35635843873023987,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: cybersecurity, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/550876-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; business_trigger,,cybersecurity:security; business_trigger:procurement,procurement,4,True,taxonomy_not_classified
45631,Defense,"Norway – Architectural, construction, engineering and inspection services – Framework agreement for annual inspections, service, improvement and replacement of extinguishing equipment.",Buyer: ['STATSBYGG'] | Country: NOR | Notice type: can-standard | Value: 6000000,https://ted.europa.eu/bg/notice/-/detail/550677-2025,TED,ted,2025-08-22T00:00:00+00:00,,needs_review,automated-inspection-defect-detection,,0.4,"The article mentions 'inspection services' for extinguishing equipment, which loosely aligns with physical inspection. However, it is a procurement notice for traditional services rather than an AI or technology-driven use case, making the fit weak.",0.7875298261642456,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/550677-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:ai; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
17482,Defense,"Ireland – Supporting services for the government – Request for Tender for the commission, delivery, installation, maintenance and service of secure bicycle storage units.",Buyer: ['Dublin City Council'] | Country: IRL | Notice type: can-standard | Value: 3000110,https://ted.europa.eu/bg/notice/-/detail/545761-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,asset-tracking,rfid-asset-tagging,0.4,"The tender is for secure bicycle storage units, which involves physical asset management. Asset tracking and RFID tagging are the closest fits for physical asset storage and monitoring, though the article lacks explicit detail on tracking technology or data-driven use cases.",0.8089890480041504,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/545761-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:maintenance; business_trigger:tender,tender,4,True,taxonomy_not_classified
17510,Defense,Latvia – Global navigation and positioning systems (GPS or equivalent) – Navigācijas radara iegāde un uzstādīšana,Buyer: ['Valsts aizsardzības loģistikas un iepirkumu centrs'] | Country: LVA | Notice type: can-standard,https://ted.europa.eu/bg/notice/-/detail/545413-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,asset-tracking,iot-platforms,0.3,"The article mentions the procurement and installation of navigation radar and GPS systems for the defense sector, which relates to locating and tracking physical assets, but it is primarily a hardware purchase notice rather than a specific business use case or technology implementation.",0.8741853833198547,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: connectivity, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/545413-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; business_trigger,,connectivity:iot; business_trigger:procurement,procurement,4,True,taxonomy_not_classified
17521,Defense,Cyprus – Transport equipment and auxiliary products to transportation – Προμήθεια 20 οχημάτων 4χ4 για περιοχές με δύσκολη πρόσβαση SUV και συντήρηση τους για 5 έτη ή 100.000 χιλιόμετρα.,Buyer: ['Υπουργείο Άμυνας'] | Country: CYP | Notice type: cn-standard | Value: 873949,https://ted.europa.eu/bg/notice/-/detail/547282-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,asset-tracking,,0.3,"The article is a procurement notice for 4x4 transport vehicles and their maintenance. While the vehicles are physical assets, the notice itself does not describe a technological use case or implementation. Asset tracking is the closest conceptual fit for managing a fleet of vehicles, but the text lacks explicit evidence of tracking technology.",0.4163118004798889,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/547282-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
40886,Defense,"SALVUS (Ensuring SAfer justice outcomes in onLine, including undercoVer, child sexUal abuse inveStigations)","The SALVUS (Ensuring SAfer justice outcomes in onLine and undercoVer child sexUal abuse inveStigations) Project seeks to address the current gaps in knowledge, best practice and legislative frameworks in relation to online, including undercover, CSA investigations and build on...",https://cordis.europa.eu/project/id/101225758,CORDIS,cordis,2025-06-01T00:00:00+00:00,1y_ago,needs_review,compliance-monitoring,,0.4,"The project addresses gaps in legislative frameworks and best practices for child sexual abuse investigations, which loosely aligns with verifying operations against regulatory or legal rules.",0.9424199461936951,1,0.8,source_type:cordis,primary_institutional,valid_past,regulation,medium,RELEVANT,medium,inferred,"Strong Orange-addressable themes despite provisional taxonomy: cloud_edge, business_trigger; regulation signal detected.",https://cordis.europa.eu/project/id/101225758,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cloud_edge; business_trigger,,cloud_edge:edge; business_trigger:compliance,regulatory,4,True,incomplete_taxonomy;taxonomy_not_classified
11056,Defense,Poland-Warsaw: Miscellaneous repair and maintenance services,Buyer: ['Jednostka Wojskowa Nr 2063'] | Country: POL | Notice type: can-standard | Value: 1178000,https://ted.europa.eu/bg/notice/-/detail/449748-2021,TED,ted,2021-09-06T00:00:00+00:00,,needs_review,predictive-maintenance,,0.2,"The article mentions 'repair and maintenance services' in the defense sector, which loosely relates to maintenance, but it is a procurement notice rather than a description of predictive maintenance technology or use case implementation.",0.5413306355476379,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/449748-2021,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
