article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,opportunity_id
34002,Automotive,Verra Mobility to expand red-light and speed enforcement in Hawaii with 10-year contract - PR Newswire,,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOUzJPV1d4WUoyb0Ytb3ZJUGNtT25rbks3TXFTSnZvaVdpWDRjNkFyRVVDbkkxOFZqVWxmV3UzTW10MnUySk5PM2RjYTdFdFVPUDBJbU8zNXh2X2xMcVAtV2xrdk9QWVFrc1UtY0kwS2t2dzVnbVQxUHVvd2JQQldPLUxIY09CUXlxNktKYzlLbmJsemtscWdhckNSNmcwbmRERWtVNHRiLWJMUkE1QUpuY0NhOTVpWk1sM3IwMkhXclo1RVhKaGR6VzdaUFRiVHRlUnBiMUtZU1BsZy1o?oc=5,PR Newswire,gnews,2026-02-19T08:00:00+00:00,1y_ago,classified,compliance-monitoring,computer-vision,0.6,Red-light and speed enforcement involves monitoring road rules (compliance) and relies on imaging analytics to detect violations (computer vision).,,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, business_trigger",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOUzJPV1d4WUoyb0Ytb3ZJUGNtT25rbks3TXFTSnZvaVdpWDRjNkFyRVVDbkkxOFZqVWxmV3UzTW10MnUySk5PM2RjYTdFdFVPUDBJbU8zNXh2X2xMcVAtV2xrdk9QWVFrc1UtY0kwS2t2dzVnbVQxUHVvd2JQQldPLUxIY09CUXlxNktKYzlLbmJsemtscWdhckNSNmcwbmRERWtVNHRiLWJMUkE1QUpuY0NhOTVpWk1sM3IwMkhXclo1RVhKaGR6VzdaUFRiVHRlUnBiMUtZU1BsZy1o?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; business_trigger,,data_ai:analytics; data_ai:computer vision; business_trigger:contract; business_trigger:compliance,,1,False,Automotive | compliance-monitoring | computer-vision
33865,Automotive,Cybersecurity challenges rise with smart factory growth - Automotive Manufacturing Solutions,,https://news.google.com/rss/articles/CBMi6wFBVV95cUxPa0lfa05RdG50MHk3THdmeWM4cXJxYjNsYWN2enFQWloxNXNNVnplSjllOGVvWENyTHY4M0VNaE1qRFhvSVpXUjRhNzRUOHZzRnVuRmQtZXBaaGJVSXpQMHpYNEE2X0ZLY18yUVVWYlhmeXdrbTJwTGlHVURNWFhSVm45OTFhWkU2cWU5SzV3cTY0WlU0a2h2U3B0d21YSUVTRDk0NUdoZW1Ja1JFOGowdXU3VTg0VkxDQS0ybVpiN2QtQmxmY1daVXJ6NE1JSXoxYmpXWkRqdnd6cnl2MVQ4QWhyTFB1NGlJaDBN?oc=5,Automotive Manufacturing Solutions,gnews,2026-02-12T08:00:00+00:00,1y_ago,classified,compliance-monitoring,cybersecurity-platform,0.7,"The article discusses cybersecurity challenges arising from smart factory growth in the automotive sector, which aligns with monitoring compliance against security rules and utilizing cybersecurity platforms.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: cybersecurity, industrial_operations, business_trigger",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPa0lfa05RdG50MHk3THdmeWM4cXJxYjNsYWN2enFQWloxNXNNVnplSjllOGVvWENyTHY4M0VNaE1qRFhvSVpXUjRhNzRUOHZzRnVuRmQtZXBaaGJVSXpQMHpYNEE2X0ZLY18yUVVWYlhmeXdrbTJwTGlHVURNWFhSVm45OTFhWkU2cWU5SzV3cTY0WlU0a2h2U3B0d21YSUVTRDk0NUdoZW1Ja1JFOGowdXU3VTg0VkxDQS0ybVpiN2QtQmxmY1daVXJ6NE1JSXoxYmpXWkRqdnd6cnl2MVQ4QWhyTFB1NGlJaDBN?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,cybersecurity; industrial_operations; business_trigger,,cybersecurity:cyber; cybersecurity:security; industrial_operations:factory; industrial_operations:manufactur; business_trigger:compliance,,1,False,Automotive | compliance-monitoring | cybersecurity-platform
33801,Automotive,Cox Automotive’s vAuto and UVeye Bring AI-Powered Vehicle Inspections to Market - Cox Automotive Inc.,,https://news.google.com/rss/articles/CBMitgFBVV95cUxQdFN5OFQ3NkNSZzNuXzk1Vld1bHcyRUtWa3lKVUNJNmk5WUZOU1U1WDFLaS01bVV6akFkSFZXd25ESjE2Smk2QjJmSlFHZlNHMWFrck12V1Z0d1ZEa0RjTUJiNjRZTkpQVzM2cml4MmNzMWh6c3FwbTJwdEJIelRLNFJMcTVTdVo3VGJJeVdHUzNLcHhpTm8xNnZLSy1YbFBsU3dnN2NLbnJhR2hrT3lOZFREblBJUQ?oc=5,Cox Automotive Inc.,gnews,2026-01-29T08:00:00+00:00,1y_ago,classified,automated-inspection-defect-detection,computer-vision,0.9,"The article title explicitly mentions 'AI-Powered Vehicle Inspections', which directly aligns with automated inspection/defect detection for products/infrastructure, and relies on computer vision technology to perform these visual inspections.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://news.google.com/rss/articles/CBMitgFBVV95cUxQdFN5OFQ3NkNSZzNuXzk1Vld1bHcyRUtWa3lKVUNJNmk5WUZOU1U1WDFLaS01bVV6akFkSFZXd25ESjE2Smk2QjJmSlFHZlNHMWFrck12V1Z0d1ZEa0RjTUJiNjRZTkpQVzM2cml4MmNzMWh6c3FwbTJwdEJIelRLNFJMcTVTdVo3VGJJeVdHUzNLcHhpTm8xNnZLSy1YbFBsU3dnN2NLbnJhR2hrT3lOZFREblBJUQ?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:computer vision,,1,False,Automotive | automated-inspection-defect-detection | computer-vision
33753,Automotive,Cox Automotive Dealertrack Partners with Point Predictive and Adds the Power of AI to Fight the Rising Cost of Fraud - Cox Automotive Inc.,,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPYmUwT3FqemluN1M4c2VTRVRQeHVHQWxiV0tiU1RkSUpGaWtVVjNrX0dEU2loZEpaSDVwOVpnR09YQTVybkJmbThZNXBCYmFQNTlvejk3ZWsyZ3ZnMXNuUjcyR1NmRHFGeTM5QjA5VkszeVl2a2o0TU10QS1rTEhUcEZ2c1htaWVTc1NZS0REbWdYNmlPRXl3YWFTczh3eDNlZ21jU29LX1daNHpZT3JxQWJhQUVsMlc3XzBfbFliS2I2WWNpMW1NWjRWNklVX1B3Tk5lOFRMcUprSmFyb203cDFvdXc0eHQ0?oc=5,Cox Automotive Inc.,gnews,2026-01-27T08:00:00+00:00,1y_ago,classified,fraud-detection,machine-learning,0.85,"The article title explicitly mentions 'Fight the Rising Cost of Fraud' and 'Adds the Power of AI', which maps directly to the fraud detection use case and machine learning technology.",,,0.45,source_type:gnews,secondary_media,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: data_ai,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPYmUwT3FqemluN1M4c2VTRVRQeHVHQWxiV0tiU1RkSUpGaWtVVjNrX0dEU2loZEpaSDVwOVpnR09YQTVybkJmbThZNXBCYmFQNTlvejk3ZWsyZ3ZnMXNuUjcyR1NmRHFGeTM5QjA5VkszeVl2a2o0TU10QS1rTEhUcEZ2c1htaWVTc1NZS0REbWdYNmlPRXl3YWFTczh3eDNlZ21jU29LX1daNHpZT3JxQWJhQUVsMlc3XzBfbFliS2I2WWNpMW1NWjRWNklVX1B3Tk5lOFRMcUprSmFyb203cDFvdXc0eHQ0?oc=5,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai,,data_ai:ai; data_ai:machine learning; data_ai:predictive,,1,False,Automotive | fraud-detection | machine-learning
43586,Automotive,Aerial Surveillance and Survey Services - Storage and Maintenance,"Buyer: Scottish Government | Stage: award,contract",https://www.find-tender.service.gov.uk/Notice/050966-2025,UK Find a Tender,ocds_uk,2025-08-22T15:30:15+01:00,1y_ago,classified,asset-tracking,autonomous-vehicles-drones,0.6,"The title mentions 'Aerial Surveillance and Survey Services', implying the use of drones (autonomous vehicles/drones) for monitoring physical assets, which loosely aligns with asset tracking, though the article text is extremely sparse.",0.9687733054161072,1,0.9,source_type:ocds_uk,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: industrial_operations, business_trigger",https://www.find-tender.service.gov.uk/Notice/050966-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,industrial_operations; business_trigger,,industrial_operations:maintenance; business_trigger:contract,,1,False,Automotive | asset-tracking | autonomous-vehicles-drones
45827,Automotive,Germany – Transport equipment and auxiliary products to transportation – Rahmenvertrag - Beschaffung Sensoren für die Fahrgastzählanlage,Buyer: ['Rhein-Neckar-Verkehr GmbH'] | Country: DEU | Notice type: can-standard | Value: 530000,https://ted.europa.eu/bg/notice/-/detail/550831-2025,TED,ted,2025-08-22T00:00:00+00:00,,classified,asset-tracking,iot-platforms,0.6,"The article details the procurement of sensors for a passenger counting system (Fahrgastzählanlage) in the transportation sector. While not tracking physical assets across a supply chain, it monitors passenger counts as a related operational metric. The sensors represent IoT devices collecting this data.",0.39517536759376526,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, industrial_operations, business_trigger",https://ted.europa.eu/bg/notice/-/detail/550831-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; industrial_operations; business_trigger,,connectivity:iot; industrial_operations:supply chain; business_trigger:procurement,procurement,4,True,Automotive | asset-tracking | iot-platforms
45869,Automotive,"Poland – Refuse-collection vehicles – Zakup, dostawa i serwis fabrycznie nowych samochodów bezpylnych oraz szkolenia w zakresie przewidzianym przez Zamawiającego",Buyer: ['Miejskie Przedsiębiorstwo Oczyszczania w m. st. Warszawie sp. z o.o.'] | Country: POL | Notice type: cn-standard,https://ted.europa.eu/bg/notice/-/detail/548943-2025,TED,ted,2025-08-22T00:00:00+00:00,,classified,route-optimization,autonomous-vehicles-drones,0.7,"The article mentions the procurement and servicing of 'samochodów bezpylnych' (autonomous/driverless vehicles) for refuse collection, which aligns with autonomous vehicles technology and route optimization for waste collection operations.",0.18816164135932922,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,medium,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: business_trigger,https://ted.europa.eu/bg/notice/-/detail/548943-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,business_trigger,,business_trigger:procurement,procurement,4,True,Automotive | route-optimization | autonomous-vehicles-drones
17781,Automotive,Latvia – Road lights – Viedo pilsētvides tehnoloģiju ieviešana Bauskas novada ielu apgaismojumā,Buyer: ['Bauskas novada pašvaldība'] | Country: LVA | Notice type: cn-standard,https://ted.europa.eu/bg/notice/-/detail/545338-2025,TED,ted,2025-08-21T00:00:00+00:00,,classified,energy-optimization,iot-platforms,0.5,"The article discusses the implementation of smart city technologies ('Viedo pilsētvides tehnoloģiju') in street lighting, which typically involves IoT sensors for monitoring and aims at energy optimization, though the brief notice lacks explicit detail.",0.07681096345186234,1,0.9,source_type:ted,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,Complete taxonomy plus Orange-addressable themes: connectivity,https://ted.europa.eu/bg/notice/-/detail/545338-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity,,connectivity:iot,,1,False,Automotive | energy-optimization | iot-platforms
41006,Automotive,"INNOVATIVE DECISION-MAKING TOOL FOR THE FEDERATED MONITORING, RE-DESIGN AND CONSERVATION OF MULTIMODAL TRANSPORT INFRASTRUCTURES","MITHOS project aims to transform multimodal transport infrastructure management through an innovative AI-driven Decision Support System (DSS). Multimodal transport is crucial to advance safer, more resilient and sustainable mobility solutions for both passengers and freight...",https://cordis.europa.eu/project/id/101202959,CORDIS,cordis,2025-08-01T00:00:00+00:00,recent,classified,predictive-maintenance,digital-twin,0.6,"The article describes an AI-driven Decision Support System for monitoring, re-designing, and conserving multimodal transport infrastructures. Monitoring infrastructure for conservation aligns with predictive maintenance, and a DSS for re-designing and monitoring physical infrastructure strongly implies the use of a digital twin.",0.9989722967147827,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: data_ai, industrial_operations",https://cordis.europa.eu/project/id/101202959,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations,,data_ai:predictive; data_ai:digital twin; industrial_operations:maintenance,,1,False,Automotive | predictive-maintenance | digital-twin
41010,Automotive,HYBRID INTELLIGENCE FOR ADVANCED COLLECTIVE PERCEPTION AND DECISION MAKING IN COMPLEX URBAN ENVIRONMENTS,"Urban mobility poses various challenges to CCAM systems. Timely and reliable detection of occluded objects and especially vulnerable road users (VRUs) is a major one. To tackle this challenge, HIDDEN is developing advanced collective awareness (CA) and decision-making...",https://cordis.europa.eu/project/id/101202228,CORDIS,cordis,2025-07-01T00:00:00+00:00,recent,classified,anomaly-detection,computer-vision,0.55,"The article focuses on detecting occluded objects and vulnerable road users (VRUs) in complex urban environments for connected, cooperative, and automated mobility (CCAM) systems, which loosely aligns with detecting abnormal patterns (anomaly detection) and relies on perception/vision technologies (computer vision).",0.9926038384437561,1,0.8,source_type:cordis,primary_institutional,valid_past,unknown,low,RELEVANT,medium,inferred,"Complete taxonomy plus Orange-addressable themes: connectivity, data_ai",https://cordis.europa.eu/project/id/101202228,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,connectivity; data_ai,,connectivity:connected; data_ai:computer vision,,1,False,Automotive | anomaly-detection | computer-vision
